id;companyName;companyUrl;jobTitle;dateRange;location;description;logoUrl;label
436256054_2;Catawiki;https://www.linkedin.com/company/catawiki/;Customer support agent;nov. 2017 – juin 2018;Amsterdam, Hollande Septentrionale, Pays-Bas;;https://media-exp1.licdn.com/dms/image/C560BAQHh28w3kjswwQ/company-logo_100_100/0/1603460321166?e=1645056000&v=beta&t=KMLbXazY_dgmF8_M0HnsdtyPPB16PcSxrGufCcalclA;0.0
436256054_3;YouPass Group SAS;https://www.linkedin.com/company/youpass-sas/;Administrateur web / Support Client;nov. 2015 – nov. 2017;;;https://media-exp1.licdn.com/dms/image/C4D0BAQG0eFqA256MOg/company-logo_100_100/0/1519896684000?e=1645056000&v=beta&t=PrbsSLrTpH0FHWZ8IXct9bpuB1BzSwax3kH3Oi-WHu8;0.0
99529768_2;Université de Bordeaux;https://www.linkedin.com/company/universite-de-bordeaux/;Associate Professor/Maitre de Conférences;sept. 2009 – Aujourd’hui;Région de Bordeaux, France;;https://media-exp1.licdn.com/dms/image/C560BAQEnFjDjdPbo0A/company-logo_100_100/0/1634723412893?e=1645056000&v=beta&t=bowSPhWH2QXaKRPYUO3G4cLl7HAWuDBQl0Ae7WVRZEY;1.0
99529768_3;LISI-ENSMA Laboratory, Futuroscope;https://www.linkedin.com/company/lias-lab/;Research Scientist in Data Engineering;oct. 2008 – août 2009;Futuroscope Poitiers, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQHFnd8Oxmx5BA/company-logo_100_100/0/1527700581712?e=1645056000&v=beta&t=FvO3oDLYEN2Pjyd9lPM0MIsLMbGnczONd9lotU7QHfo;2.0
99529768_4;City University London;https://www.linkedin.com/company/city-university-london/;Post-doctoral Research Assistant;mars 2007 – sept. 2008;Londres, Angleterre, Royaume-Uni;;https://media-exp1.licdn.com/dms/image/C4D0BAQHTFjPLJvJwyw/company-logo_100_100/0/1636458395437?e=1645056000&v=beta&t=hzE1ZIccKyqR4vF7uBSfD_bkp9uuxqKuX1yYdVjxrdY;2.0
691347156_0;Advens;https://www.linkedin.com/company/advens/;Data Scientist;mai 2021 – Aujourd’hui;Bordeaux, Nouvelle-Aquitaine, France;Machine learning / data science / cybersecurity;https://media-exp1.licdn.com/dms/image/C4D0BAQHFs7M2_rV6_A/company-logo_100_100/0/1613552886945?e=1645056000&v=beta&t=my6KJlkN7Bf0L_KIbfgTdoGIjEZWbRMm5zjkdsli_lg;4.0
691347156_1;SOLUTEC;https://www.linkedin.com/company/solutec/;Ingénieur d’études;sept. 2019 – mai 2021;Région de Bordeaux, France;"Dev Ops, Développeur RPA & Web. 
- Etudes du besoin, de la faisabilité, rédaction de spécifications.
- Conception de robots RPA (robotic process automation). 
- Maintien et développement de différents sites web en multiples langages
(Java/PHP/Javascript).
- Première place remportée à un hackathon basé sur l'intelligence artificielle avec un projet alliant RPA et IA.
- Tuteur d’un développeur (apprentissage d’algorithmes complexes et
approfondissements dans de multiples langages Javascript / Java / PHP).";https://media-exp1.licdn.com/dms/image/C560BAQFSChBHpnYm-Q/company-logo_100_100/0/1519912630401?e=1645056000&v=beta&t=vmNd-jwW_L7VqB7pF0VJQeYl5oZYoL5SA9vu54jEsIM;3.0
691347156_2;CGI;https://www.linkedin.com/company/cgi/;Stagiaire R&D intelligence artificielle;avr. 2019 – août 2019;Région de Bordeaux, France;"-Implémentation de plusieurs modèles d’IA (CNN, NLP, GAN) en python avec
Tensorflow & Pytorch.
-Création d’un moteur de recherche pour modèles de Deep Learning
adaptés à la compréhension des personnes voulant intégrer de l’IA dans
leurs projets.
- Vulgarisation de l’intelligence artificielle à destination de l’entreprise.
- Création d’un site web en Node Js / Angular contenant un agent
conversationnel NLP";https://media-exp1.licdn.com/dms/image/C4E0BAQHZ1xlZk1tObA/company-logo_100_100/0/1631687524891?e=1645056000&v=beta&t=2myr0oPf-sxgd6jAIMOeIUlulLZNHtrOcYavxVJwu94;4.0
632857343_0;Easyence - Ysance Retail Marketing Platform;https://www.linkedin.com/company/easyence/;Data Scientist;sept. 2019 – Aujourd’hui;Paris;;https://media-exp1.licdn.com/dms/image/C4E0BAQFsI40xT6rKJQ/company-logo_100_100/0/1625122836709?e=1645056000&v=beta&t=mpIxmeAengutXIpijLJfLEf_oroE6tgKW3T79bT_Blg;3.0
632857343_1;Ysance;https://www.linkedin.com/company/ysance/;Stage Data Science;mars 2019 – Aujourd’hui;Paris;Ysance conseille les plus grands retailers de France pour révéler la valeur de leurs données. Au sein du DataLab ma misssion consiste à automatiser la catégorisation des libellées de produits en utilisant les méthodes de classification et de réseaux de neurones en Neural Language Processing (NLP).;https://media-exp1.licdn.com/dms/image/C4E0BAQF7DKW8MbDRFw/company-logo_100_100/0/1620294377950?e=1645056000&v=beta&t=t_5jzDI3Sissq-1OyG1O24FWJxPyQqkEcUXAT3ogiLo;4.0
632857343_2;Cosderma;;Stage Statistique;juin 2018 – août 2018;Bordeaux;Le laboratoire Cosderma réalise des recherches biomédicales sur des volontaires pour évaluer l'efficacité des produits cosmétiques. Ce stage avait pour mission d'automatiser les études statistiques sur SPSS en utlisant des programmes python.;;2.0
632857343_3;Thélem assurances;https://www.linkedin.com/company/thelem-assurances/;Stage Statistique;mai 2016 – juil. 2016;Orléans;Stage statistique dans le cadre de la deuxième année du DUT STID. La mission avait pour ojectif d'élaborer des requêtes SQL et des macros SAS interrogeant les bases de données de l'entreprise. Puis d'automatiser un tableau de bord Excel via des connexions ODBC pour résumer la qualité des données afin de répondre aux normes européennes.;https://media-exp1.licdn.com/dms/image/C4D0BAQEFXM6A6i0wEg/company-logo_100_100/0/1609857534343?e=1645056000&v=beta&t=QFVdBNQaxTNMhBpvJNjJKiYrOR1IEkwsD8pbYcmdgcI;0.0
527487590_0;Sanofi;https://www.linkedin.com/company/sanofi/;Développeur Data Intelligence Artificielle (IA);janv. 2020 – avr. 2021;Bègles, Aquitaine, France;"Développement d’applications informatiques intégrant l’Intelligence Artificielle afin de répondre à des problématiques métier, à travers l’analyse et l’exploitation de données (internes et externes).

Projets en collaboration avec les Product Owners
Gestion de projet : Agile
Collecte de données : Fichiers Excel/Word, PDF, Bases de données 
Analyse de données : Pandas, NumPy
Traitement de données : Textes, Images
Machine Learning  : Computer Vision, Natural Language Processing, Recurrent Neural Network
Data visualisation (Dataviz) : Streamlit, Plotly Dash, PowerBI
Déploiement : Docker, Azure ML
Versioning : Git";https://media-exp1.licdn.com/dms/image/C4E0BAQEyDj0gZTGTAw/company-logo_100_100/0/1519856212359?e=1645056000&v=beta&t=9VsIUCrJ4o7PbXaVKzTHEHvL8t8jbp-5xQdXBvoS8cM;4.0
527487590_1;10h11;https://www.linkedin.com/company/10h11/;NLP - traitement automatique du langage naturel;janv. 2020;Région de Bordeaux, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQGI4q0jBU3vdg/company-logo_100_100/0/1632259677718?e=1645056000&v=beta&t=Ihn70A9u0777-e02j4rhbJfnWW_4zqSqvXJg6TNwY3Y;4.0
527487590_2;BONBAY agence digitale, création et accompagnement;https://www.linkedin.com/company/bonbay/;Développeur Front-End;mars 2019 – avr. 2019;Région de Bordeaux, France;"Développement & Intégration de site web
Solutions utilisées : WordPress, From scratch
Client : PME";https://media-exp1.licdn.com/dms/image/C4E0BAQHxsGpMpOQoog/company-logo_100_100/0/1594394353492?e=1645056000&v=beta&t=lLHvCWPGQsQSbEnUQF579bTW9zdprvBTTdiPUjjBi2Q;0.0
527487590_3;celio;https://www.linkedin.com/company/celio/;Vendeur conseil;avr. 2018 – mai 2018;Région de Bordeaux, France;"- Accueillir une clientèle
- Proposer un service, produit adapté à la demande client
- Réceptionner un produit
- Vérifier la conformité de la livraison
- Entretenir un espace de vente
- Vendre des produits ou services";https://media-exp1.licdn.com/dms/image/C4D0BAQHQVBDBVngiVQ/company-logo_100_100/0/1623052632644?e=1645056000&v=beta&t=6M-TqjghVMmjZLsGioFkYlchz9idBaic8u73-ccsENU;0.0
460735939_0;RayFos Ltd.;https://www.linkedin.com/company/rayfos-ltd/;Image Processing Engineer;oct. 2021 – Aujourd’hui;Angleterre, Royaume-Uni;;https://media-exp1.licdn.com/dms/image/C560BAQEJMaJiDydsCw/company-logo_100_100/0/1519864763786?e=1645056000&v=beta&t=bNcQxHLKI0KoUNBhpvB-mhUb3dYP8RVHAsAJr-jiDXo;3.0
460735939_1;Thales;https://www.linkedin.com/company/thales/;Computer Vision & Machine Learning Engineer;avr. 2021 – sept. 2021;Bordeaux, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQEmnUAXTuLkJQ/company-logo_100_100/0/1530178704654?e=1645056000&v=beta&t=CvZYFhqJOnkckjonNn3Lm3VkVeEnr9D2RY4Lnc7OuQQ;4.0
460735939_2;Université de Bordeaux;https://www.linkedin.com/company/universite-de-bordeaux/;Tuteur pédagogique spécialisé en informatique;sept. 2019 – juin 2020;;;https://media-exp1.licdn.com/dms/image/C560BAQEnFjDjdPbo0A/company-logo_100_100/0/1634723412893?e=1645056000&v=beta&t=bowSPhWH2QXaKRPYUO3G4cLl7HAWuDBQl0Ae7WVRZEY;2.0
460735939_3;SQLI;https://www.linkedin.com/company/sqli/;Stagiaire en informatique;juin 2018 – août 2018;;;https://media-exp1.licdn.com/dms/image/C4E0BAQF7UpyHCZpYrw/company-logo_100_100/0/1620373980586?e=1645056000&v=beta&t=Q5TQGJOEt1Mxl6VK7_rtIjrvOYKRs2wzqg3e3zxVyLE;2.0
460735939_4;FASTEO;https://www.linkedin.com/company/fasteo/;Stagiaire en informatique;avr. 2016 – juin 2016;;;https://media-exp1.licdn.com/dms/image/C560BAQGmz4OQFzcW4A/company-logo_100_100/0/1547828742445?e=1645056000&v=beta&t=LzyMibtKvyvJZGbrj8Qu1mnkTVnRPeOGPO6DKly4zAY;2.0
768927178_2;Agence de l'innovation de défense;https://www.linkedin.com/company/agence-de-l-innovation-de-d%C3%A9fense/;Assistant service administratif;sept. 2021;;;https://media-exp1.licdn.com/dms/image/C4D0BAQETZFD0g5cpmw/company-logo_100_100/0/1610475744481?e=1645056000&v=beta&t=QrG-tOuswL156tQfN-xmIBGmX6satk1s4dMHlZ9YgYI;0.0
518056331_0;Bordeaux Public Health Center;;Data Scientist- PHD graduate student Data Science specialized in AI;août 2020 – Aujourd’hui;Bordeaux, Nouvelle-Aquitaine, France;Hosted by INSERM U1219, Artificial Intelligence applied to Health Data.;;4.0
518056331_2;CHRU Tours (Hospital);https://www.linkedin.com/company/chru-tours-hospital-/;Sage-femme clinicienne;2010 – juin 2020;Région de Tours, France;postes assurés: procréation médicale assistée, salle de naissances, consultations prénatales physiologiques et à haut risque, suites de couches, hospitalisation de grossesses pathologiques;https://media-exp1.licdn.com/dms/image/C4D0BAQFnJd28dMvytA/company-logo_100_100/0/1519918114469?e=1645056000&v=beta&t=ZJJDRV_7GXkPOCsYHW-ncTHphBEnSObPH_UjQaGaq-U;0.0
518056331_3;CHRU Tours (Hospital);https://www.linkedin.com/company/chru-tours-hospital-/;Accompagnateur/formateur;févr. 2018 – avr. 2018;;Informatisation du pôle Obstétrique/ Maternity;https://media-exp1.licdn.com/dms/image/C4D0BAQFnJd28dMvytA/company-logo_100_100/0/1519918114469?e=1645056000&v=beta&t=ZJJDRV_7GXkPOCsYHW-ncTHphBEnSObPH_UjQaGaq-U;0.0
348537344_0;Betclic Group;https://www.linkedin.com/company/betclicgroup/;Data Scientist;nov. 2018 – Aujourd’hui;Région de Bordeaux, France;"Thèse CIFRE : 
Modélisation statistique des probabilités d’évènements faisant l’objet d’un pari sportif : Théorie et applications au football, tennis et basket-ball

Compétences : 
- Data collection (web scraping)
- Data preprocessing
- Data analysis
- Modelling

Outils : 
- Python
- SQL
- Git
- AWS";https://media-exp1.licdn.com/dms/image/C4D0BAQFkMiT0DJzzHw/company-logo_100_100/0/1633072534954?e=1645056000&v=beta&t=3iAkwGff6m4VxYoT3pj4VChez9dTPvY_Nl3y2MGZ7gY;2.0
348537344_1;KEDGE Business School;https://www.linkedin.com/company/kedge-business-school/;Formateur IA & Data;nov. 2021 – Aujourd’hui;Bordeaux, Nouvelle-Aquitaine, France;"- Applications et enjeux de l'IA en entreprise
- Usages de l'IA en marketing permettant l'enrichissement du marketing mix et l'optimisation des prises de décisions stratégiques
- Importance de la data & applications de Machine Learning";https://media-exp1.licdn.com/dms/image/C4D0BAQHt4uqBND5ZYQ/company-logo_100_100/0/1580717349238?e=1645056000&v=beta&t=x6RzQBRE9YgruzVvO6ZODcGXlv2ExHW51PUAOUWSMWo;3.0
348537344_2;Airbus Helicopters;https://www.linkedin.com/company/airbus-helicopters/;Alternant Data Scientist;sept. 2017 – sept. 2018;Marignane;"Au sein de l'équipe Méthodes et Outils du département Marketing Stratégique et Analyse de Marché, mes principales activités sont : 
- la proposition et le développement de nouvelles méthodes de prévision de marché
- l'analyse, le traitement et la visualisation de données
- la participation à la conception des projets de recherches novateurs";https://media-exp1.licdn.com/dms/image/C510BAQHxN-uVY-tV4A/company-logo_100_100/0/1529045954850?e=1645056000&v=beta&t=XJeVzdu0ZLIXri1taxY0LELJVsVlEwdXF0PMgHp4PlY;2.0
348537344_3;Aix-Marseille School of Economics;https://www.linkedin.com/company/aix-marseille-school-of-economics/;Assistant de Recherche;mai 2017 – août 2017;Région de Marseille, France;"Constitution d'une base de données sur les hommes politiques français pour le travail de recherche de Mr. Marc Sangnier et Mr. Brice Fabre ""What motivates French pork : Political career concerns or private connections ?""
Les communes liées à des membres du gouvernement perçoivent-elles davantage de financements?";https://media-exp1.licdn.com/dms/image/C4D0BAQHcGfISmXyNoQ/company-logo_100_100/0/1542622554483?e=1645056000&v=beta&t=lv_OfuFEIXSoklXN3DWVGOVSGGZuJ5d-6TpihTlBea4;0.0
665692375_0;Inria;https://www.linkedin.com/company/inria/;PHD Student in Artificial Intelligence;oct. 2021 – Aujourd’hui;Bordeaux et périphérie;;https://media-exp1.licdn.com/dms/image/C560BAQErLWV8QlRjXg/company-logo_100_100/0/1530174436379?e=1645056000&v=beta&t=g2kCEf-54xP7G8g66iv7old0MpT4zBlLx68THUvMEyg;4.0
665692375_1;Public +;;Chief Technology Officer;oct. 2020 – sept. 2021;Ville de Paris, Île-de-France, France;;;2.0
665692375_2;KarmaFlights;https://www.linkedin.com/company/karmaflights/;Conception and development of a resource-sharing and video conference platform;mai 2020 – août 2020;Pokhara, Népal;;https://media-exp1.licdn.com/dms/image/C560BAQH4bmliXhfdCw/company-logo_100_100/0/1525541654190?e=1645056000&v=beta&t=Pftt74UvE7GDoqz18keIngbiMi2xS6KP86GYmTRvD5M;0.0
665692375_3;STAPS, IMS;;Stage de recherche en Physiologie;févr. 2019 – juin 2019;Bordeaux;"Étude de l'effet de certaines musiques sur des réponses physiologiques ainsi que sur 
l'amélioration des performances cognitives.
Stage ""filé"" de 1ère année à l'ENSC effectué en parallèle des cours pendant un semestre.";;1.0
665692375_6;LaBRI;;Stage de recherche en Informatique et IA;juin 2017 – août 2017;Bordeaux;"Prédiction de liens dans des réseaux complexes (avec la méthode de l'inférence Bayésienne).
Basé sur le document ""Missing and spurious interactions; reconstruction of complex networks"", 2009, by Roger Guimera.
Programmation en Python et en C.";;4.0
680472508_0;Delfox;https://www.linkedin.com/company/delfox/;Machine learning Engineer;juil. 2020 – Aujourd’hui;Bordeaux, Nouvelle-Aquitaine, France;* Research Engineer: Deploying Multi-Agent Deep Reinforcement Learning solutions for our customers. Custom centralized critic algorithms.;https://media-exp1.licdn.com/dms/image/C4D0BAQECcUy4glUNGA/company-logo_100_100/0/1521191219202?e=1645056000&v=beta&t=2PVASrnCO3CqxvcA6fvEnFWvRRqO9AQipvTIRohXBJQ;4.0
680472508_1;InstaDeep Ltd;https://www.linkedin.com/company/instadeep/;AI Research Engineer;nov. 2019 – avr. 2020;Région de Paris, France;"InstaDeep is a AI company that creates value by bringing the latest ML and AI technologies to the industry. Our business divides into Research, Engineering, Visualisation and High Speed Computing. I worked with BioNTech on binding/immunogenicity prediction with human alleles & genetic datasets.
My missions involve: 
• Make the link between a field's problematics and AI state of the art technics
• Build strong neural networks architectures and supervise the models training
• Process data and build comprehensive and reusable frameworks for the customers";https://media-exp1.licdn.com/dms/image/C4D0BAQFrB2x_Vf8UrA/company-logo_100_100/0/1571905456575?e=1645056000&v=beta&t=NJsvN5KGWec3XSyiuMwJFMQxW1w5CdycPYBvY5eRzF0;4.0
680472508_2;InstaDeep Ltd;https://www.linkedin.com/company/instadeep/;Staff Research - PHD Student;août 2018 – nov. 2019;Région de Paris, France;"Deep reinforcement learning & multi-agent research

State of the art research in reinforcement learning & deep learning, more precisely in:
_deep neural networks architectures
_reinforcement learning agents
_complex environments learning
_relational reinforcement learning
_Sequence to sequence ( ptr network)
_multi-speed LSTMs

Python (Pytorch, Tensorflow, keras), R 

Statistical modelling
Time Series forecasting : Long memory processes and Gegenbauer processes.

I focus on making the link between recent RL and ML breakthrough and real life applications.
  

      
        
          voir moins";https://media-exp1.licdn.com/dms/image/C4D0BAQFrB2x_Vf8UrA/company-logo_100_100/0/1571905456575?e=1645056000&v=beta&t=NJsvN5KGWec3XSyiuMwJFMQxW1w5CdycPYBvY5eRzF0;4.0
680472508_3;Inserm;https://www.linkedin.com/company/inserm/;Stagiaire;janv. 2018 – juil. 2018;Hopital saint Louis;Développement d'une méthode d'imputation multiple sur les données manquantes avec des variables gaussiennes multidimensionnelles et prise en compte de la moyenne par cluster;https://media-exp1.licdn.com/dms/image/C4D0BAQFRqca2r-jzcQ/company-logo_100_100/0/1623148720523?e=1645056000&v=beta&t=60Hn8DJrXgAE0946F1EFrlgojCPco7Qai-CU624MO78;0.0
755101288_0;Airbus;https://www.linkedin.com/company/airbusgroup/;Développeur intelligence artificielle;oct. 2021 – Aujourd’hui;Toulouse, Occitanie, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQF2j_LDG_TOzg/company-logo_100_100/0/1529051939639?e=1645056000&v=beta&t=sEujO15RxgiMEcwlF2IeFBix4Zd2hd1aWaMnbhgeJgU;4.0
755101288_2;Mediamap;https://www.linkedin.com/company/mediamapai/;Développeur Intelligence artificielle;janv. 2021 – févr. 2021;Bordeaux, Nouvelle-Aquitaine, France;"Description de l'entreprise : 
Startup spécialisée dans la conception de logiciels de reconnaissance des
images par intelligence artificielle pour les professionnelles de BTP.

Description du poste :
Prendre en charge le projet d'annotation d'image en relation avec le besoin des
ingénieurs et du client pour accélérer l'évolution des projets de la société.

Missions : 
- Faire un suivi de l'avancement du projet
- Analyser et définir les informations à annoter
- Mettre en place des indicateurs de qualité et faire des rapports
- Annoter des images en vue d’un apprentissage de réseau de neurone
- Conception d'une intelligence artificielle pour la détection des objets";https://media-exp1.licdn.com/dms/image/C560BAQEKgkmroBW-lA/company-logo_100_100/0/1558197278004?e=1645056000&v=beta&t=HR85ghJW5norf9IO7I5Ea85p-8baaKcETskDxhGwxzY;4.0
